instance_path,n,m,category
/scratch/jt2chung/sat2020/dlx1c.ucl.sat.chaff.4.1.bryant.cnf,15538,43398,sat2020
/scratch/jt2chung/sat2020/009-80-8.cnf,13408,478484,sat2020
/scratch/jt2chung/sat2020/b2005-p5-14x14c17h9-Ser3-0.cnf,297105,32420905,sat2020
/scratch/jt2chung/sat2020/ssp-0.497665446947731.cnf,50093,214490,sat2020
/scratch/jt2chung/sat2020/vlsat2_37758_5364539.dimacs.cnf,37758,5364539,sat2020
/scratch/jt2chung/sat2020/Kakuro-easy-052-ext.xml.hg_4.cnf,60358,5077475,sat2020
/scratch/jt2chung/sat2020/g2-hwmcc15deep-6s516r-k17.cnf,47761,135422,sat2020
/scratch/jt2chung/sat2020/schup-l2s-bc56s-1-k391.cnf,561371,1778987,sat2020
/scratch/jt2chung/sat2020/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,58560,778800,sat2020
/scratch/jt2chung/sat2020/velev-dlx-uns-1.0-05.cnf,245646,4568332,sat2020
/scratch/jt2chung/sat2020/mulhs16.smt2.cnf,4922,14765,sat2020
/scratch/jt2chung/sat2020/vlsat2_35929_5082743.dimacs.cnf,35929,5082743,sat2020
/scratch/jt2chung/sat2020/b2005-p1-12x12c10h7-Ser8-0.cnf,87119,9739535,sat2020
/scratch/jt2chung/sat2020/problem_19.smt2.cnf,6328,19518,sat2020
/scratch/jt2chung/sat2020/Kakuro-easy-120-ext.xml.hg_6.cnf,178350,20348114,sat2020
/scratch/jt2chung/sat2020/49-133045.cnf,31826,827709,sat2020
/scratch/jt2chung/sat2020/Steiner-243-46-bce.cnf,48357,27820,sat2020
/scratch/jt2chung/sat2020/vlsat2_34161_4607712.dimacs.cnf,34161,4607712,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,1545,17584,sat2020
/scratch/jt2chung/sat2020/SAT_dat.k80.cnf,45937,166840,sat2020
/scratch/jt2chung/sat2020/newpol6-8.cnf,81975,260721,sat2020
/scratch/jt2chung/sat2020/Nb51T6-sc2018.cnf,2365527,10508040,sat2020
/scratch/jt2chung/sat2020/size_4_4_4_i4096_r8.cnf,1140,4317,sat2020
/scratch/jt2chung/sat2020/size_5_5_5_i053_r12.cnf,3220,12439,sat2020
/scratch/jt2chung/sat2020/Kittell-k7.cnf,26312,399774,sat2020
/scratch/jt2chung/sat2020/crafted_n10_d6_c3_num18.cnf,32704,6478296,sat2020
/scratch/jt2chung/sat2020/fermat-33106286870663.cnf,7174,39974,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-18-wffvars-450-cryptocplx-40-overlap-2.cnf,1729,21718,sat2020
/scratch/jt2chung/sat2020/vlsat2_15960_1464039.dimacs.cnf,15960,1464039,sat2020
/scratch/jt2chung/sat2020/Kakuro-easy-041-ext.xml.hg_4.cnf,39354,2740734,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-107-wffvars-500-cryptocplx-31-overlap-2.cnf,1545,17584,sat2020
/scratch/jt2chung/sat2020/4g_5color_170_060_05.cnf,27200,3069145,sat2020
/scratch/jt2chung/sat2020/ps_300_312_20.cnf,488689,2393622,sat2020
/scratch/jt2chung/sat2020/abw-N-bcsstk07.mtx-w35.cnf,837480,7788510,sat2020
/scratch/jt2chung/sat2020/gto_p50c314.cnf,635,4319,sat2020
/scratch/jt2chung/sat2020/vlsat2_30195_3855554.dimacs.cnf,30195,3855554,sat2020
/scratch/jt2chung/sat2020/6g_5color_166_100_01.cnf,259475,129333040,sat2020
/scratch/jt2chung/sat2020/Timetable_C_241_E_34_Cl_16_S_12.cnf,149499,669563,sat2020
/scratch/jt2chung/sat2020/ps_200_323_70.cnf,337278,1652544,sat2020
/scratch/jt2chung/sat2020/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf,8043699,39379566,sat2020
/scratch/jt2chung/sat2020/newpol6-6.cnf,55745,178325,sat2020
/scratch/jt2chung/sat2020/baseballcover11with22_and2positions.cnf,3587746,7175318,sat2020
/scratch/jt2chung/sat2020/Timetable_C_497_E_62_Cl_33_S_30.cnf,342630,2259521,sat2020
/scratch/jt2chung/sat2020/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf,68056,326112,sat2020
/scratch/jt2chung/sat2020/size_5_5_5_i019_r12.cnf,3220,12439,sat2020
/scratch/jt2chung/sat2020/ncc_none_3_16_3_3_0_0_435991723.cnf,2556018,8257421,sat2020
/scratch/jt2chung/sat2020/Kakuro-easy-127-ext.xml.hg_6.cnf,185674,23192242,sat2020
/scratch/jt2chung/sat2020/rbsat-v2640c305320g4.cnf,2640,305320,sat2020
/scratch/jt2chung/sat2020/vlsat2_21114_2240429.dimacs.cnf,21114,2240429,sat2020
/scratch/jt2chung/sat2020/e_rphp096_04.cnf,14916,28888,sat2020
/scratch/jt2chung/sat2020/TT7F-33-26.cnf,5984,307868,sat2020
/scratch/jt2chung/sat2020/bv-term-small-rw_1159.smt2.cnf,7825,23562,sat2020
/scratch/jt2chung/sat2020/gto_p60c241.cnf,1046,3673,sat2020
/scratch/jt2chung/sat2020/22930-0601-11.smt2.cnf,5413,15958,sat2020
/scratch/jt2chung/sat2020/atco_enc1_opt2_10_16.cnf,9643,152744,sat2020
/scratch/jt2chung/sat2020/ncc_none_12477_5_3_3_0_0_435991723.cnf,1006066,3538010,sat2020
/scratch/jt2chung/sat2020/schur-triples-7-60.cnf,111840,444310,sat2020
/scratch/jt2chung/sat2020/preimage_80r_494m_160h_seed_378.cnf,56108,224205,sat2020
/scratch/jt2chung/sat2020/DLTM_twitter774_83_17.cnf,21208,122064,sat2020
/scratch/jt2chung/sat2020/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf,120644,502392,sat2020
/scratch/jt2chung/sat2020/beempgsol5b1.cnf,26455,76534,sat2020
/scratch/jt2chung/sat2020/abw-X-can__715.mtx-w103.cnf,2327325,13197572,sat2020
/scratch/jt2chung/sat2020/TT7F-33-24E.cnf,5984,577080,sat2020
/scratch/jt2chung/sat2020/DLTM_twitter249_74_11.cnf,25216,148590,sat2020
/scratch/jt2chung/sat2020/59-131147.cnf,31636,820184,sat2020
/scratch/jt2chung/sat2020/Timetable_C_392_E_62_Cl_26_S_28.cnf,282525,1748363,sat2020
/scratch/jt2chung/sat2020/TT7F-33-24B.cnf,5984,575394,sat2020
/scratch/jt2chung/sat2020/sted4_0x1e3-124.cnf,2303,44853,sat2020
/scratch/jt2chung/sat2020/8-5-6.cnf,74124,1752053,sat2020
/scratch/jt2chung/sat2020/Kakuro-easy-117-ext.xml.hg_5.cnf,145123,17999309,sat2020
/scratch/jt2chung/sat2020/tseitingrid7x185_shuffled.cnf,2590,10360,sat2020
/scratch/jt2chung/sat2020/course0.2_2018_3-sc2018.cnf,1314940,2648157,sat2020
/scratch/jt2chung/sat2020/DLTM_twitter690_74_15.cnf,34886,217180,sat2020
/scratch/jt2chung/sat2020/abw-Q-494_bus.mtx-w242.cnf,1009736,2965007,sat2020
/scratch/jt2chung/sat2020/ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,95816,313805,sat2020
/scratch/jt2chung/sat2020/baseballcover12with23_and2positions.cnf,3583560,7166959,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-3-wffvars-450-cryptocplx-40-overlap-2.cnf,1729,21718,sat2020
/scratch/jt2chung/sat2020/6g_5color_170_020_04.cnf,17550,247820,sat2020
/scratch/jt2chung/sat2020/newpol7-6.cnf,83487,267355,sat2020
/scratch/jt2chung/sat2020/3bitadd_32.cnf.gz.CP3-cnfmiter.cnf,73337,308212,sat2020
/scratch/jt2chung/sat2020/dislog_a19_x19_n29.cnf,48219,264228,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2.cnf,1545,17584,sat2020
/scratch/jt2chung/sat2020/grain-55-80-0s0-seed-125-45-init-40.cnf,2040,30236,sat2020
/scratch/jt2chung/sat2020/dislog_a09_x11_n20.cnf,12284,65170,sat2020
/scratch/jt2chung/sat2020/mp1-blockpuzzle_5x10_s7_free4.cnf,2700,279150,sat2020
/scratch/jt2chung/sat2020/baseballcover12with25_and5positions.cnf,3563274,7126450,sat2020
/scratch/jt2chung/sat2020/170153306.cnf,321,1123,sat2020
/scratch/jt2chung/sat2020/ps_200_316_70.cnf,329485,1615194,sat2020
/scratch/jt2chung/sat2020/abw-I-ash85.mtx-w25.cnf,32045,130606,sat2020
/scratch/jt2chung/sat2020/vlsat2_24450_2770239.dimacs.cnf,24450,2770239,sat2020
/scratch/jt2chung/sat2020/Steiner-729-113-bce.cnf,450522,227278,sat2020
/scratch/jt2chung/sat2020/combined-crypto1-wff-seed-133-wffvars-500-cryptocplx-31-overlap-2.cnf,1545,17584,sat2020
/scratch/jt2chung/sat2020/Timetable_C_392_E_50_Cl_26_S_26.cnf,267561,1619239,sat2020
/scratch/jt2chung/sat2020/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,2969,18718,sat2020
/scratch/jt2chung/sat2020/ACG-15-10p1.cnf,268258,1155731,sat2020
/scratch/jt2chung/sat2020/sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness.cnf,110108,511516,sat2020
/scratch/jt2chung/sat2020/Timetable_C_392_E_50_Cl_26_S_28.cnf,274069,1698303,sat2020
/scratch/jt2chung/sat2020/Steiner-135-32-bce.cnf,14175,9568,sat2020
/scratch/jt2chung/sat2020/sted5_0x0-157.cnf,2345,58470,sat2020
/scratch/jt2chung/sat2020/ncc_none_12477_5_3_3_1_0_435991723.cnf,1006067,3538011,sat2020
/scratch/jt2chung/sat2020/w16-6a.cnf,9317,188063,sat2020
/scratch/jt2chung/sat2020/abw-K-dwt__234.mtx-w55.cnf,57681,175558,sat2020
/scratch/jt2chung/sat2020/ps_200_300_70.cnf,312901,1533706,sat2020
/scratch/jt2chung/sat2020/b2005-p2-14x14c17h9-Ser3-0.cnf,253271,30482368,sat2020
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_0.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_1.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_2.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_3.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_4.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_5.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_6.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_7.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_8.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_100_426_9.cnf,100,426,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_0.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_1.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_2.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_3.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_4.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_5.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_6.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_7.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_8.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_125_532_9.cnf,125,532,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_0.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_1.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_2.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_3.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_4.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_5.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_6.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_7.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_8.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_150_639_9.cnf,150,639,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_0.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_1.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_2.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_3.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_4.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_5.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_6.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_7.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_8.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_175_745_9.cnf,175,745,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_0.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_1.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_2.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_3.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_4.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_5.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_6.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_7.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_8.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_200_852_9.cnf,200,852,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_0.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_1.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_2.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_3.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_4.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_5.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_6.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_7.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_8.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_225_958_9.cnf,225,958,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_0.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_1.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_2.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_3.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_4.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_5.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_6.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_7.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_8.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_9.cnf,250,1065,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_0.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_1.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_2.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_3.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_4.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_5.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_6.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_7.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_8.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_9.cnf,275,1171,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_0.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_1.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_2.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_3.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_4.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_5.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_6.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_7.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_8.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_9.cnf,300,1278,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_0.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_1.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_2.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_3.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_4.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_5.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_6.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_7.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_8.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_9.cnf,325,1384,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_0.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_1.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_2.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_3.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_4.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_5.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_6.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_7.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_8.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_9.cnf,350,1491,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_0.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_1.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_2.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_3.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_4.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_5.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_6.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_7.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_8.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_9.cnf,375,1597,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_0.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_1.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_2.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_3.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_4.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_5.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_6.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_7.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_8.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_9.cnf,400,1704,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_0.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_1.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_2.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_3.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_4.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_5.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_6.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_7.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_8.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_425_1811_9.cnf,425,1811,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_0.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_1.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_2.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_3.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_4.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_5.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_6.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_7.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_8.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_450_1917_9.cnf,450,1917,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_0.cnf,475,2024,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_1.cnf,475,2024,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_2.cnf,475,2024,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_3.cnf,475,2024,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_4.cnf,475,2024,rand3cnf
/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_475_2024_5.cnf,475,2024,rand3cnf
